report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
237,24,3.4001069999999998,3.399987,3.400127,3.396035,3.400031,3.399997,3.400066,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.05,2.0,2.9,6.4,5.0,6.4,5.8
238,25,3.400066,3.3999989999999998,3.400121,3.400042,3.400039,3.399982,3.400099,3.400019,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.4,5.0,6.4,5.8
239,24,3.398661,3.3999859999999997,3.4000909999999998,3.395386,3.400072,3.4000030000000003,3.397945,3.400058,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.05,2.0,2.9,6.4,5.0,6.4,5.8
240,25,3.40006,3.4,3.400135,3.400083,3.4000459999999997,3.400033,3.400124,3.4001010000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.4,5.0,6.4,5.8
241,25,3.400088,3.3999989999999998,3.4001289999999997,3.400078,3.4000529999999998,3.4,3.400013,3.400019,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.3,5.0,6.3,5.8
242,24,3.400082,3.4,3.400132,3.400061,3.400019,3.400009,3.40008,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.05,2.0,2.9,6.3,5.0,6.3,5.8
243,25,3.400058,3.3999989999999998,3.400092,3.400057,3.400054,3.40003,3.4000850000000002,3.400015,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.8,6.3,5.0,6.3,5.8
244,24,3.400042,3.3999989999999998,3.400152,3.400044,3.400077,3.399987,3.400057,3.400071,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.3,5.0,6.3,5.9
245,25,3.3961080000000003,3.3998809999999997,3.400126,3.400138,3.3922890000000003,3.400015,3.397031,3.388083,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.8,6.4,5.0,6.4,5.9
246,24,3.400119,3.3999479999999997,3.394831,3.400056,3.393597,3.399992,3.3927620000000003,3.398733,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.9,6.4,5.0,6.4,5.8
247,25,3.400069,3.4,3.400136,3.400042,3.400064,3.399946,3.4001010000000003,3.400114,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.8,6.4,5.0,6.4,5.8
248,25,3.400051,3.3999989999999998,3.4001419999999998,3.4000410000000003,3.400058,3.400038,3.400054,3.400056,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,5.0,6.3,5.8
249,24,3.400118,3.4,3.400089,3.400067,3.400095,3.400001,3.400058,3.400004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.05,2.0,2.8,6.3,4.9,6.3,5.7
250,25,3.400074,3.4,3.400135,3.400038,3.4000239999999997,3.400009,3.400086,3.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.9,6.3,4.9,6.3,5.8
251,24,3.40009,3.4,3.4001219999999996,3.40004,3.400043,3.3999800000000002,3.4000239999999997,3.400021,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.8
252,25,3.400092,3.4,3.400093,3.40004,3.400128,3.3999580000000003,3.4000529999999998,3.4000369999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.8
253,25,3.400074,3.4,3.400121,3.400031,3.4000630000000003,3.399978,3.400028,3.400013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.8
254,24,3.400065,3.4,3.400121,3.400044,3.4000500000000002,3.3999960000000002,3.400069,3.400039,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
255,25,3.400061,3.4,3.400114,3.4000340000000002,3.4000459999999997,3.3999699999999997,3.400065,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
256,24,3.4000619999999997,3.4,3.4000839999999997,3.400026,3.400078,3.400022,3.4000700000000004,3.400102,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
257,25,3.4000619999999997,3.4,3.400132,3.400039,3.400048,3.399977,3.400076,3.400042,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
258,25,3.400072,3.4,3.4001170000000003,3.4000369999999998,3.400124,3.399992,3.400056,3.400031,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.0,2.0,2.8,6.3,4.9,6.3,5.8
259,24,3.400077,3.4,3.400124,3.400064,3.400022,3.399997,3.400059,3.400082,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.0,2.0,2.8,6.3,4.9,6.3,5.8
260,25,3.400081,3.3999989999999998,3.400153,3.400067,3.400069,3.399985,3.40011,3.400102,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.101,5.0,2.0,2.8,6.3,4.9,6.3,5.8
261,24,3.400043,3.3999989999999998,3.400134,3.40003,3.400056,3.399988,3.400092,3.400032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.0,2.0,2.8,6.3,4.9,6.3,5.8
262,25,3.400103,3.4,3.400127,3.400074,3.4000529999999998,3.399991,3.400077,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
263,25,3.400047,3.4,3.400128,3.4000340000000002,3.400067,3.4000079999999997,3.400067,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.0,2.0,2.8,6.3,4.9,6.3,5.7
264,24,3.400104,3.399938,3.400067,3.400104,3.393185,3.399998,3.396275,3.390412,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.0,2.0,2.8,6.3,4.9,6.3,5.8
265,25,3.400099,3.4,3.4001170000000003,3.400031,3.400061,3.3999859999999997,3.400077,3.40004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,4.95,2.0,2.8,6.3,4.9,6.3,5.7
266,24,3.4000630000000003,3.4,3.400056,3.4000369999999998,3.4001889999999997,3.400028,3.400067,3.400032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.0,2.0,2.8,6.3,4.9,6.3,5.7
267,25,3.4000619999999997,3.4,3.400128,3.40004,3.400044,3.40002,3.400076,3.400006,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.128,5.0,2.0,2.8,6.3,4.9,6.3,5.8
268,24,3.387326,3.399933,3.392137,3.382317,3.391113,3.3999989999999998,3.397697,3.400035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.8
269,25,3.4000749999999997,3.4,3.400094,3.40008,3.400089,3.400031,3.400081,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
270,25,3.4001,3.4,3.40016,3.400042,3.4000790000000003,3.399995,3.400072,3.400014,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.0,2.0,2.8,6.3,4.9,6.3,5.7
