report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
237,25,3.4001219999999996,3.4,3.400047,3.400076,3.400095,3.400038,3.4001889999999997,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.25,2.0,3.5,6.4,5.2,6.4,5.9
238,25,3.400099,3.4,3.4001889999999997,3.400112,3.400006,3.39999,3.400073,3.400061,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.25,2.0,3.5,6.4,5.2,6.4,5.9
239,24,3.3905079999999996,3.3999639999999998,3.39587,3.393363,3.392864,3.400001,3.396322,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.25,2.0,3.5,6.4,5.2,6.4,5.9
240,25,3.400087,3.4,3.4001840000000003,3.400111,3.400006,3.399995,3.400103,3.400035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.108,5.25,2.0,3.5,6.4,5.2,6.4,5.9
241,24,3.40011,3.4,3.400106,3.4000700000000004,3.400069,3.400011,3.40012,3.4000169999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.25,2.0,3.5,6.4,5.2,6.4,5.9
242,25,3.400089,3.4,3.400043,3.4000790000000003,3.400035,3.400031,3.4001439999999996,3.40003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.25,2.0,3.5,6.4,5.2,6.4,5.9
243,25,3.400076,3.399954,3.400072,3.400078,3.398422,3.399985,3.397531,3.385466,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.25,2.0,3.5,6.4,5.2,6.4,5.8
244,24,3.400061,3.3999989999999998,3.400111,3.40009,3.400047,3.40003,3.400148,3.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.25,2.0,3.5,6.4,5.2,6.4,5.8
245,25,3.400072,3.3999569999999997,3.4001889999999997,3.400087,3.398265,3.400001,3.39907,3.384761,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,5.2,2.0,3.5,6.4,5.2,6.4,5.9
246,24,3.4000790000000003,3.3999989999999998,3.400104,3.4001010000000003,3.400044,3.400006,3.4001300000000003,3.400018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.25,2.0,3.5,6.4,5.1,6.4,5.9
247,25,3.400005,3.399946,3.4000529999999998,3.400043,3.3943890000000003,3.399987,3.391782,3.381515,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.5,6.4,5.1,6.4,5.8
248,25,3.400057,3.4,3.400191,3.400136,3.4000030000000003,3.3999859999999997,3.400093,3.400045,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.108,5.2,2.0,3.5,6.4,5.1,6.4,5.9
249,24,3.400071,3.399966,3.4001289999999997,3.39629,3.396777,3.400009,3.38949,3.400015,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,5.2,2.0,3.5,6.4,5.1,6.4,5.8
250,25,3.400083,3.399825,3.397427,3.383973,3.3983649999999996,3.4,3.3929720000000003,3.3988229999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.11,5.2,2.0,3.5,6.4,5.1,6.4,5.8
251,24,3.400109,3.399997,3.4001170000000003,3.400069,3.399339,3.399993,3.400115,3.399154,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.106,5.2,2.0,3.5,6.4,5.2,6.4,5.8
252,25,3.400065,3.4,3.4001770000000002,3.400126,3.400006,3.4,3.4001439999999996,3.400074,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,5.2,2.0,3.4,6.4,5.2,6.4,5.9
253,24,3.400057,3.4,3.40012,3.4000619999999997,3.400039,3.3999800000000002,3.400174,3.400035,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.125,5.2,2.0,3.4,6.4,5.2,6.4,5.9
254,25,3.4001460000000003,3.4,3.400026,3.400077,3.400143,3.400027,3.400209,3.4000630000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.25,2.0,3.4,6.4,5.1,6.4,6.0
255,24,3.400116,3.4,3.400092,3.400115,3.4000630000000003,3.399991,3.400374,3.400029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.1,6.4,5.9
256,25,3.4000700000000004,3.4,3.4000619999999997,3.400152,3.400086,3.400007,3.400104,3.4000700000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.5,6.4,5.2,6.4,5.8
257,25,3.400032,3.399929,3.4001680000000003,3.40014,3.397388,3.400016,3.398717,3.383983,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.25,2.0,3.4,6.4,5.2,6.4,5.9
258,24,3.4000790000000003,3.4,3.40006,3.400078,3.400039,3.3999800000000002,3.400192,3.400067,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.9
259,25,3.400023,3.399968,3.40012,3.400086,3.398796,3.400004,3.399437,3.388944,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.9
260,24,3.400055,3.3999989999999998,3.400051,3.4000850000000002,3.400092,3.399997,3.400098,3.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.8
261,25,3.4000500000000002,3.399956,3.400044,3.400097,3.39824,3.400014,3.399108,3.386626,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.8
262,24,3.400051,3.4,3.4001219999999996,3.400072,3.400059,3.399967,3.400115,3.4000500000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,3.4,6.4,5.2,6.4,5.8
263,25,3.4000790000000003,3.3999989999999998,3.400031,3.400081,3.400104,3.399988,3.400171,3.4000169999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.8
264,25,3.400058,3.399969,3.400143,3.400099,3.3987399999999997,3.4000100000000004,3.400057,3.391473,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,3.5,6.4,5.1,6.4,5.9
265,24,3.400065,3.4,3.400049,3.40008,3.400042,3.4000120000000003,3.400197,3.40003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.1,6.4,5.9
266,25,3.275058,3.395825,3.228272,3.289632,3.329427,3.339706,3.3311610000000003,3.311924,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,3.4,6.4,5.1,6.4,5.9
267,24,3.400065,3.3999989999999998,3.400105,3.4000749999999997,3.400027,3.4000030000000003,3.40011,3.400016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.121,5.2,2.0,3.4,6.4,5.2,6.4,5.9
268,25,3.400039,3.4,3.400104,3.400118,3.4000030000000003,3.399997,3.4001770000000002,3.400056,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.2,6.4,5.8
269,24,3.396538,3.3999430000000004,3.3999050000000004,3.400099,3.399464,3.397889,3.4000239999999997,3.392319,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,3.4,6.4,5.1,6.4,5.8
270,25,3.400135,3.3999859999999997,3.397094,3.399252,3.39676,3.400016,3.400157,3.400033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.2,2.0,3.4,6.4,5.1,6.4,5.8
